,chars,lines,line_num,scene_setup,mod_lines,line_stemmed,scene_setup_stemmed
107,Quasimodo,"     You're right!  I'll go!  (The gargoyles cheer.) I'll get
               cleaned up.  (Another cheer) I'll stroll down those
               stairs. (Another cheer) I'll march through the doors
               and--

(Quasi and the 'goyles have been advancing on the door leading
downstairs.  As Quasi nears it, Frollo appears in the doorway suddenly,
cutting Quasi short and returning the 'goyles to stone.)

",381,(The gargoyles cheer.),"     You're right!  I'll go!    I'll get
               cleaned up.  (Another cheer) I'll stroll down those
               stairs. (Another cheer) I'll march through the doors
               and--

(Quasi and the 'goyles have been advancing on the door leading
downstairs.  As Quasi nears it, Frollo appears in the doorway suddenly,
cutting Quasi short and returning the 'goyles to stone.)

",right go gargoyl cheer get clean anoth cheer stroll stair anoth cheer march door quasi goyl advanc door lead downstair quasi near frollo appear doorway suddenli cut quasi short return goyl stone,gargoyl cheer
108,Frollo,"        Good morning, Quasimodo.

",390,,"        Good morning, Quasimodo.  ",good morn quasimodo,
109,Quasimodo,"     Ah--um, good...morning, master.

",392,,"     Ah--um, good...morning, master.  ",ah um good morn master,
110,Frollo,"        Dear boy, whomever are you talking to?

",394,,"        Dear boy, whomever are you talking to?  ",dear boy whomev talk,
111,Quasimodo,"     My...friends.

",396,,     My...friends.  ,friend,
112,Frollo,"        I see.  (He taps Hugo on the head.)  And what are your
               friends made of, Quasimodo?

",398,(He taps Hugo on the head.),"        I see.     And what are your
               friends made of, Quasimodo?

",see tap hugo head friend made quasimodo,tap hugo head
113,Quasimodo,"     Stone.

",401,,     Stone.  ,stone,
114,Frollo,"        Can stone talk?

",403,,        Can stone talk?  ,stone talk,
115,Quasimodo,"     No, it can't.

",405,,"     No, it can't.  ",,
116,Frollo,"        That's right.  You're a smart lad.  Now...lunch.

(Upon hearing the word, Quasi goes off and retrieves a table setting--a
silver chalice and plate for Frollo and a wooden cup and plate for
himself.)

",407,"(Upon hearing the word, Quasi goes off and retrieves a table setting--a
silver chalice and plate for Frollo and a wooden cup and plate for
himself.)","        That's right.  You're a smart lad.  Now...lunch.

(Upon hearing the word, Quasi goes off and retrieves a table setting--a
silver chalice and plate for Frollo and a wooden cup and plate for
himself.)

",right smart lad lunch upon hear word quasi goe retriev tabl set silver chalic plate frollo wooden cup plate,upon hear word quasi goe retriev tabl set silver chalic plate frollo wooden cup plate
117,Frollo,"        Shall we review your alphabet today?

",413,,        Shall we review your alphabet today?  ,shall review alphabet today,
118,Quasimodo,"     Yes, master.  I would like that very much.

",415,,"     Yes, master.  I would like that very much.  ",ye master would like much,
119,Frollo,"        Very well.  A?

",417,,        Very well.  A?  ,well,
120,Quasimodo,"     Abomination.

",419,,     Abomination.  ,abomin,
121,Frollo,"        B?

",421,,        B?  ,b,
122,Quasimodo,"     Blasphemy.

",423,,     Blasphemy.  ,blasphemi,
123,Frollo,"        C?

",425,,        C?  ,c,
124,Quasimodo,"     C-c-c-contrition.

",427,,     C-c-c-contrition.  ,c c c contrit,
125,Frollo,"        D?

",429,,        D?  ,,
126,Quasimodo,"     Damnation.

",431,,     Damnation.  ,damnat,
127,Frollo,"        E?

",433,,        E?  ,e,
128,Quasimodo,"     Eternal damnation!

",435,,     Eternal damnation!  ,etern damnat,
129,Frollo,"        Good.  F?

",437,,        Good.  F?  ,good f,
130,Quasimodo,"     Festival.

(Frollo spits out his drink at the incorrect response.)

",439,(Frollo spits out his drink at the incorrect response.),"     Festival.

 

",festiv frollo spit drink incorrect respons,frollo spit drink incorrect respons
131,Frollo,"        Excuse me?

",443,,        Excuse me?  ,excus,
132,Quasimodo,"     Forgiveness!

",445,,     Forgiveness!  ,forgiv,
133,Frollo,"        You said...festival.

",447,,        You said...festival.  ,said festiv,
134,Quasimodo,"     No!

",449,,     No!  ,,
135,Frollo,"        You are thinking about going to the festival.

",451,,        You are thinking about going to the festival.  ,think go festiv,
136,Quasimodo,"     It's just that...you go every year.

",453,,     It's just that...you go every year.  ,go everi year,
137,Frollo,"        I am a public official.  I must go!  But I don't enjoy a
moment.  Thieves and hustlers and the dregs of humankind, all mixed
together in a shallow, drunken stupor.

",455,,"        I am a public official.  I must go!  But I don't enjoy a moment.  Thieves and hustlers and the dregs of humankind, all mixed together in a shallow, drunken stupor.  ",public offici must go enjoy moment thiev hustler dreg humankind mix togeth shallow drunken stupor,
138,Quasimodo,"     I didn't mean to upset you, master.

",459,,"     I didn't mean to upset you, master.  ",mean upset master,
139,Frollo,"        Quasimodo, can't you understand?  When your heartless
               mother abandoned you as a child , anyone else would have
               drowned you.  And this my thanks for taking you in and
               raising you as my son?

",461,,"        Quasimodo, can't you understand?  When your heartless                mother abandoned you as a child , anyone else would have                drowned you.  And this my thanks for taking you in and                raising you as my son?  ",quasimodo understand heartless mother abandon child anyon els would drown thank take rais son,
140,Quasimodo,"     I'm sorry, sir.

",466,,"     I'm sorry, sir.  ",sorri sir,
141,Frollo,"        Oh, my dear Quasimodo, you don't know what it's like out
               there.  I do...I do...

               THE WORLD IS CRUEL
               THE WORLD IS WICKED
               IT'S I ALONE WHOM YOU CAN TRUST IN THIS WHOLE CITY
               I AM YOUR ONLY FRIEND

               I WHO KEEP YOU, TEACH YOU, FEED YOU, DRESS YOU
               I WHO LOOK UPON YOU WITHOUT FEAR
               HOW CAN I PROTECT YOU, BOY
               UNLESS YOU ALWAYS STAY IN HERE
               AWAY IN HERE?

               YOU ARE DEFORMED

",468,,"        Oh, my dear Quasimodo, you don't know what it's like out                there.  I do...I do...                 THE WORLD IS CRUEL                THE WORLD IS WICKED                IT'S I ALONE WHOM YOU CAN TRUST IN THIS WHOLE CITY                I AM YOUR ONLY FRIEND                 I WHO KEEP YOU, TEACH YOU, FEED YOU, DRESS YOU                I WHO LOOK UPON YOU WITHOUT FEAR                HOW CAN I PROTECT YOU, BOY                UNLESS YOU ALWAYS STAY IN HERE                AWAY IN HERE?                 YOU ARE DEFORMED  ",oh dear quasimodo know like world cruel world wick alon trust whole citi friend keep teach feed dress look upon without fear protect boy unless alway stay away deform,
142,Quasimodo,"     I AM DEFORMED

",484,,     I AM DEFORMED  ,deform,
143,Frollo,"        AND YOU ARE UGLY

",486,,        AND YOU ARE UGLY  ,ugli,
144,Quasimodo,"     AND I AM UGLY

",488,,     AND I AM UGLY  ,ugli,
145,Frollo,"        AND THESE ARE CRIMES FOR WHICH THE WORLD
               SHOWS LITTLE PITY

               YOU DO NOT COMPREHEND

",490,,        AND THESE ARE CRIMES FOR WHICH THE WORLD                SHOWS LITTLE PITY                 YOU DO NOT COMPREHEND  ,crime world show littl piti not comprehend,
146,Quasimodo,"     YOU ARE MY ONE DEFENDER

",495,,     YOU ARE MY ONE DEFENDER  ,one defend,
147,Frollo,"        OUT THERE, THEY'LL REVILE YOU AS A MONSTER

",497,,"        OUT THERE, THEY'LL REVILE YOU AS A MONSTER  ",revil monster,
148,Quasimodo,"     I AM A MONSTER

",499,,     I AM A MONSTER  ,monster,
149,Frollo,"        OUT THERE, THEY WILL HATE WITH SCORN AND JEER

",501,,"        OUT THERE, THEY WILL HATE WITH SCORN AND JEER  ",hate scorn jeer,
150,Quasimodo,"     ONLY A MONSTER

",503,,     ONLY A MONSTER  ,monster,
151,Frollo,"        WHY INVITE THEIR CALUMNY AND CONSTERNATION?
               STAY IN HERE, BE FAITHFUL TO ME
Quasimodo:                                   I'M FAITHFUL
Quasimodo:                                   I'M FAITHFUL

",505,,"        WHY INVITE THEIR CALUMNY AND CONSTERNATION?                STAY IN HERE, BE FAITHFUL TO ME Quasimodo:                                   I'M FAITHFUL Quasimodo:                                   I'M FAITHFUL  ",invit calumni constern stay faith quasimodo faith quasimodo faith,
152,Frollo,"        GRATEFUL TO ME
Quasimodo:                                   I'M GRATEFUL
Quasimodo:                                   I'M GRATEFUL

",509,,        GRATEFUL TO ME Quasimodo:                                   I'M GRATEFUL Quasimodo:                                   I'M GRATEFUL  ,grate quasimodo grate quasimodo grate,
153,Frollo,"        DO AS I SAY.  OBEY
               AND STAY IN HERE.
Quasimodo:                                   I'LL STAY IN HERE.
Quasimodo:                                   I'LL STAY IN HERE.

(Frollo goes to leave.)

",512,(Frollo goes to leave.),"        DO AS I SAY.  OBEY
               AND STAY IN HERE.
Quasimodo:                                   I'LL STAY IN HERE.
Quasimodo:                                   I'LL STAY IN HERE.

 

",say obey stay quasimodo stay quasimodo stay frollo goe leav,frollo goe leav
154,Quasimodo,"     You are good to me, master.  I'm sorry.

",518,,"     You are good to me, master.  I'm sorry.  ",good master sorri,
155,Frollo,"        You are forgiven.  But, remember, Quasimodo               sanctuary.

",520,,"        You are forgiven.  But, remember, Quasimodo               sanctuary.  ",forgiven rememb quasimodo sanctuari,
156,Quasimodo,"     Sanctuary.

(Exit Frollo.)

",523,(Exit Frollo.),"     Sanctuary.

 

",sanctuari exit frollo,exit frollo
157,Quasimodo,"     SAFE BEHIND THESE WINDOWS AND THESE PARAPETS OF STONE
               GAZING AT THE PEOPLE DOWN BELOW ME
               ALL MY LIFE I WATCH THEM AS I HIDE UP HERE ALONE
               HUNGRY FOR THE HISTORIES THEY SHOW ME

               ALL MY LIFE I MEMORISE THEIR FACES
               KNOWING THEM AS THEY WILL NEVER KNOW ME
               ALL MY LIFE I WONDER HOW IT FEELS TO PASS A DAY
               NOT ABOVE THEM...
               BUT PART OF THEM...

               AND OUT THERE, LIVING IN THE SUN
               GIVE ME ONE DAY OUT THERE
               ALL I ASK IS ONE, TO HOLD FOREVER

               OUT THERE, WHERE THEY ALL LIVE UNAWARE
               WHAT I'D GIVE...WHAT I'D DARE
               JUST TO LIVE ONE DAY OUT THERE!

(Watch right here, after the cymbal crash, as the camera zooms past
Quasi into a street scene, for a cameo appearance by Belle.)

               OUT THERE AMONG THE MILLERS
               AND THE WEAVERS AND THEIR WIVES
               THROUGH THE ROOFS AND GABLES I CAN SEE THEM
               EVERY DAY THEY SHOUT AND SCOLD AND GO ABOUT THEIR LIVES
               HEEDLESS OF THE GIFT IT IS TO BE THEM
               IF I WAS IN THEIR SKIN, I'D TREASURE EVERY INSTANT

               OUT THERE, STROLLING BY THE SEINE
               TASTE A MORNING OUT THERE
               LIKE ORDINARY MEN WHO FREELY WALK ABOUT THERE
               JUST ONE DAY AND THEN I SWEAR
               I'LL BE CONTENT, WITH MY SHARE
               WON'T RESENT, WON'T DESPAIR,
               OLD AND BENT, I WON'T CARE.
               I'LL HAVE SPENT ONE DAY OUT THERE!

(Dissolve down to street level, where, in the midst of all the activity,
walks Phoebus, and his horse, Achilles.  Phoebus is consulting a map.)

",527,"(Watch right here, after the cymbal crash, as the camera zooms past
Quasi into a street scene, for a cameo appearance by Belle.)","     SAFE BEHIND THESE WINDOWS AND THESE PARAPETS OF STONE
               GAZING AT THE PEOPLE DOWN BELOW ME
               ALL MY LIFE I WATCH THEM AS I HIDE UP HERE ALONE
               HUNGRY FOR THE HISTORIES THEY SHOW ME

               ALL MY LIFE I MEMORISE THEIR FACES
               KNOWING THEM AS THEY WILL NEVER KNOW ME
               ALL MY LIFE I WONDER HOW IT FEELS TO PASS A DAY
               NOT ABOVE THEM...
               BUT PART OF THEM...

               AND OUT THERE, LIVING IN THE SUN
               GIVE ME ONE DAY OUT THERE
               ALL I ASK IS ONE, TO HOLD FOREVER

               OUT THERE, WHERE THEY ALL LIVE UNAWARE
               WHAT I'D GIVE...WHAT I'D DARE
               JUST TO LIVE ONE DAY OUT THERE!

(Watch right here, after the cymbal crash, as the camera zooms past
Quasi into a street scene, for a cameo appearance by Belle.)

               OUT THERE AMONG THE MILLERS
               AND THE WEAVERS AND THEIR WIVES
               THROUGH THE ROOFS AND GABLES I CAN SEE THEM
               EVERY DAY THEY SHOUT AND SCOLD AND GO ABOUT THEIR LIVES
               HEEDLESS OF THE GIFT IT IS TO BE THEM
               IF I WAS IN THEIR SKIN, I'D TREASURE EVERY INSTANT

               OUT THERE, STROLLING BY THE SEINE
               TASTE A MORNING OUT THERE
               LIKE ORDINARY MEN WHO FREELY WALK ABOUT THERE
               JUST ONE DAY AND THEN I SWEAR
               I'LL BE CONTENT, WITH MY SHARE
               WON'T RESENT, WON'T DESPAIR,
               OLD AND BENT, I WON'T CARE.
               I'LL HAVE SPENT ONE DAY OUT THERE!

(Dissolve down to street level, where, in the midst of all the activity,
walks Phoebus, and his horse, Achilles.  Phoebus is consulting a map.)

",safe behind window parapet stone gaze peopl life watch hide alon hungri histori show life memoris face know never know life wonder feel pass day not part live sun give one day ask one hold forev live unawar give dare live one day watch right cymbal crash camera zoom past quasi street scene cameo appear bell among miller weaver wive roof gabl see everi day shout scold go live heedless gift skin treasur everi instant stroll sein tast morn like ordinari men freeli walk one day swear content share resent despair old bent care spent one day dissolv street level midst activ walk phoebu hors achil phoebu consult map,watch right cymbal crash camera zoom past quasi street scene cameo appear bell
